"","FIPS","BWD","AWD","HWD","NWWD","BWI","AWI","HWI","NWWI","H"
"992","34003",0.583912066170436,0.377876705555126,0.394671953107709,0.346010267170431,0.371775618470675,0.49870235866913,0.467035010467698,0.470659505123984,0.155927481673304
"993","34005",0.532675466422211,0.391507430100108,0.385150225241781,0.396069528084901,0.444251410462353,0.657475437696117,0.581306518247191,0.527886010680173,0.165736527041791
"994","34007",0.588424498233966,0.473029243473755,0.599157827232067,0.509084817316579,0.339463665184299,0.569749164364821,0.297782816989279,0.365744367553057,0.252876139835976
"995","34009",0.590144608514724,0.536111995790262,0.418208334833907,0.399482951203308,0.699152736398358,0.783737386415773,0.749119998961549,0.742251866933575,0.164865541907241
"996","34011",0.483584083303767,0.416138520792135,0.463513379552689,0.414314185621187,0.349012120770153,0.560062544802911,0.337732538580608,0.357031483348623,0.172842564616815
"997","34013",0.789839873137736,0.39913304126941,0.623794246989003,0.630495881827551,0.0919109846451105,0.500622086105309,0.22441030420541,0.176433686306759,0.35898481368712
"998","34015",0.333241532132664,0.400445172472911,0.277086687764002,0.263661125305989,0.713346394204814,0.760617765379356,0.733339384639279,0.727845990769133,0.0834723504273199
"999","34017",0.600526392242335,0.418336492887797,0.440766472944927,0.37556890117183,0.185900417376402,0.29314661545932,0.229333661980426,0.239201090080571,0.211181229588399
"1000","34019",0.604616719506831,0.3308752232496,0.302244378033231,0.289108894895577,0.733363568858761,0.811351224765609,0.779236800461818,0.783348350789249,0.108171802239078
"1001","34021",0.618926245382071,0.448337884783248,0.574967764191524,0.447995760892942,0.278252849820612,0.5289747770675,0.322567853027235,0.357585235846238,0.265263741532471
"1002","34023",0.438334104062528,0.439859489222372,0.44434391477599,0.365345631544265,0.35971845874369,0.360349425164116,0.344089177012351,0.356431726358379,0.186395592739639
"1003","34025",0.57091979799827,0.383106048440399,0.375426509337259,0.352147189696838,0.491031413962729,0.736434852033288,0.619321797425459,0.614288485912463,0.176326471995276
"1004","34027",0.464644220434083,0.387382371182273,0.373934545018508,0.317507340633335,0.619300326378689,0.642024691720255,0.570382398164785,0.609537578523167,0.144324970862067
"1005","34029",0.45551984364063,0.442788250121102,0.276167857474539,0.258481662668137,0.783077261742458,0.79950608817077,0.797972457759168,0.796369603133783,0.0929547215078659
"1006","34031",0.725022969982083,0.440355030649086,0.644828605483261,0.608101530505989,0.163842827355647,0.461711575088206,0.220995912077193,0.239336923421746,0.295110537981876
"1007","34033",0.567450013872545,0.319112877604383,0.504852170880743,0.465743148937217,0.469535058019976,0.79486471381476,0.532179376684535,0.5278875006953,0.211957550440578
"1008","34035",0.622953282251805,0.313513367713861,0.468856235328296,0.351360352277039,0.355052937099801,0.544902258172148,0.436464314311512,0.466400218346583,0.172547522798516
"1009","34037",0.415514858235308,0.406684742778412,0.275903447182394,0.232435083528342,0.830081810765438,0.830084149947581,0.825515043326674,0.829209937798219,0.0766033583686974
"1010","34039",0.644950950798365,0.274593107451946,0.594576509101169,0.545271314320467,0.207092960189582,0.532819743453387,0.230895270610592,0.254742933672795,0.240344632189045
"1011","34041",0.387948731691067,0.311005296191536,0.268787386483168,0.263990929108288,0.75473259366474,0.792051234394284,0.773292091035393,0.771514971625477,0.0662334784273969
"1012","35001",0.399009581008384,0.387323548802049,0.378770275779007,0.344223021979895,0.378144278696511,0.469005548452609,0.310427664652477,0.325086513797023,0.136666018624892
"1013","35005",0.492671311699255,0.72815839294649,0.249673081332832,0.241405168853028,0.319432597948479,0.440946356518885,0.356510677076883,0.356775787766649,0.078239054426451
"1014","35006",0.411515501636819,0.353321779318313,0.135956667440966,0.324420594830314,0.201896173137281,0.22218029866455,0.25946168690426,0.176131804998265,0.299202324392333
"1015","35009",0.408559986799824,0.461177717386335,0.323334564867734,0.313316516263755,0.416756565563221,0.443588258738592,0.404307646127162,0.411442954044503,0.0946624803194884
"1016","35013",0.449990097560151,0.397140588549828,0.338605342718601,0.322158724295192,0.329665126969976,0.37526136584679,0.231973016488912,0.238678813924779,0.133864137042918
"1017","35015",0.418951314921527,0.647917347705702,0.145490962114307,0.146554974409522,0.419616069662349,0.57613257628594,0.453530676146626,0.453349944353839,0.0389983217812804
"1018","35017",0.526960405561804,0.846309830314528,0.269677142243539,0.259978658129919,0.376091330420528,0.380544253027707,0.412485776265739,0.413777586261434,0.0843962537685275
"1019","35025",0.462009754510312,0.5755757079581,0.282791878293802,0.277929704168254,0.264199573283753,0.496707621678365,0.317508078634058,0.318279035468396,0.0991611316108887
"1020","35027",0.340734516770233,0.908723875870804,0.0962011122288491,0.105115466107688,0.626763149325439,0.534291010194625,0.641351614393793,0.640485265244626,0.0266102372866068
"1021","35028",0.392176137169462,0.351240346612145,0.0770126893002822,0.0816134229757301,0.684161237933704,0.684237530946838,0.716308146645904,0.711886149518515,0.0264284199384842
"1022","35029",0.404516572519465,0.489884000757869,0.15798252925829,0.162148157234107,0.236934632479026,0.273566672307898,0.286373895954121,0.285616843703227,0.0329554181801423
"1023","35031",0.319003910652279,0.292592225563683,0.306435167467374,0.563707212942335,0.192371264979236,0.2212979325882,0.156282914741324,0.0714932950414342,0.254830530311822
"1024","35033",0,0,0,0,0.157186948853616,0,0.157186948853616,0.157186948853616,0
"1025","35035",0.354630246960491,0.343417144211888,0.388397663109486,0.36306995321356,0.563791925014787,0.590877969235157,0.398540326257461,0.389123267208926,0.246086462989959
"1026","35039",0.49481430487472,0.505121519289897,0.257353537839873,0.258781741835299,0.10630748574796,0.108851522322072,0.125394909267471,0.119214665896049,0.212402377273659
"1027","35041",0.465227227926814,0.132283210580076,0.223110021358534,0.20190002359957,0.537743955520566,0.569887568574157,0.476887302228776,0.486071159495363,0.0610896395277874
"1028","35043",0.245882236424117,0.324888733371394,0.193104821387744,0.248389815090266,0.479554906110824,0.476658733055367,0.432488485809189,0.384399775151152,0.175461733373222
"1029","35045",0.481324095712056,0.490041027472393,0.260488273207447,0.413412037119377,0.431097120566235,0.42347631103293,0.441667766730701,0.293631316430676,0.234740267310243
"1030","35047",0.318029599728285,0.512934065768227,0.223043667233789,0.209243556008118,0.225989088465796,0.185376459027447,0.17135246992902,0.173376713679856,0.0547241967497656
"1031","35049",0.540051671494559,0.494349053732127,0.416775593361319,0.406284469891435,0.393207517970248,0.465892668382525,0.327053869383612,0.332785575646459,0.176724320097978
"1032","35055",0.536095336017501,0.660824053198286,0.12662204530342,0.120156715066212,0.340617849307857,0.316705857182445,0.341846680670979,0.340251219733123,0.0686380525506276
"1033","35057",0.361973344965376,0.701696512723845,0.0672853076157305,0.0770769975057276,0.516185453183114,0.495562125041589,0.543084159138169,0.54196424662447,0.0134616795290133
"1034","35061",0.481715848090641,0.522480177451127,0.174400381919202,0.176261366288175,0.370800109747939,0.400219255275983,0.314130553442242,0.31077981403505,0.0842088816234638
"1035","36001",0.573663987291726,0.351136373650396,0.394657777497849,0.401916324904081,0.441439664391485,0.683933857433933,0.58772901657389,0.551237068423379,0.17895173148193
"1036","36005",0.705686448631785,0.55239127201825,0.625856640133971,0.626072562872585,0.0465594204075537,0.138669693617885,0.066141309993678,0.063518727128319,0.203605524340265
"1037","36007",0.462733099768838,0.521966506245012,0.384715545997758,0.38105361777129,0.730494003509353,0.721691268107193,0.757539474855064,0.741012760964618,0.139213525554896
"1038","36009",0.500985009483889,0.486781614994754,0.303664266878881,0.375550542552662,0.850454234928644,0.879524077626506,0.844105820210053,0.774079281792194,0.163520227241225
"1039","36011",0.637950830100046,0.45717794475905,0.340534220242383,0.393105608218913,0.736262516474186,0.868606808129822,0.829505228204421,0.789185312281598,0.15860921728853
"1040","36013",0.490403963530351,0.465833415628547,0.478274267589785,0.412175031090942,0.77345941997601,0.858418828822659,0.741770815586801,0.766529232969947,0.150642310849079
"1041","36015",0.512034555629324,0.494773167441382,0.304573769260234,0.373893115844317,0.710389002889175,0.88034301520603,0.793612443961823,0.765197057740148,0.143731040365011
